age,balance,day,duration,campaign,pdays,previous,subscribed,has_previous_contact,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_no_previous_contact,poutcome_other,poutcome_success,total_contacts,days_per_contact,age_group_middle_age,age_group_mature,age_group_senior,age_group_elderly
0.05555555555555555,-0.035691638640415906,2,0.9762700943221772,1.0,-0.268188302425107,1.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,-0.2797687861271676,True,False,False,False
0.5555555555555556,-0.5588439291048933,2,-0.5029041898413316,0.0,0.48502139800285304,-0.5,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.1143652322843074,False,True,False,False
0.0,-0.5588439291048933,2,0.7386775083656467,1.0,0.48502139800285304,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.1143652322843074,True,False,False,False
0.4444444444444444,-0.5977817566028961,2,-0.38127821917780214,0.0,0.6733238231098431,0.0,0,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6936130735745379,False,True,False,False
-0.16666666666666666,0.007343780049838251,2,-1.464110862381985,0.0,-0.2624821683309558,-0.5,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,0.2917005637622208,True,False,False,False
1.1111111111111112,-0.5575666011613069,2,0.3612371109492462,0.0,-0.6733238231098431,0.0,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.29442184638074165,False,False,True,False
-0.16666666666666666,1.5628461578883674,2,1.5920335284311296,2.0,0.19971469329529243,3.0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.6666666666666665,-0.2595336076817558,True,False,False,False
-0.3333333333333333,-0.2916766382030428,2,-1.1701653879107894,1.0,-0.2796005706134094,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,-0.22827374580746446,True,False,False,False
-0.4444444444444444,-0.5588439291048933,2,0.22692518893063648,1.0,0.7532097004279601,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.7522253145888342,False,False,False,False
0.8333333333333334,0.5575436318608883,2,0.7096449672120645,0.0,0.5991440798858774,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.2399628916006564,False,False,True,False
0.1111111111111111,0.14438689533909108,2,0.551103608542544,1.0,0.43366619115549215,0.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.24774138300149862,True,False,False,False
1.0555555555555556,0.6689005905795977,2,0.07707741787127391,1.0,0.4507845934379458,0.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.2571612074502248,False,False,True,False
-0.05555555555555555,-0.05179206140223034,3,0.04351533424393936,1.0,-0.2796005706134094,2.0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666667,-0.3237279668878898,True,False,False,False
0.0,-1.2617113443451735,3,-0.2438756961374481,0.0,0.8559201141226819,1.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.1326101952948453,True,False,False,False
0.8888888888888888,-0.39607724083926593,3,0.4194921509309418,0.0,0.8559201141226819,0.0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.8275839101786437,False,False,True,False
1.0,-0.5588439291048933,3,0.42247071366816885,1.0,0.25677603423680456,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.007849853707271818,False,False,True,False
-0.7777777777777778,-0.045836243701565506,3,0.24115407067604158,0.0,0.8045649072753209,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7899046123837389,False,False,False,False
-0.16666666666666666,1.2547785145857475,3,0.6657187219581382,0.0,-0.268188302425107,0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,-0.13847141939627486,True,False,False,False
-0.3888888888888889,0.1126273280374368,3,0.29956924772395,0.0,0.776034236804565,-0.5,0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.4346392635409975,True,False,False,False
-0.2222222222222222,-0.6379678017969567,3,-1.0796747794069117,0.0,0.8559201141226819,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.5225576250624417,True,False,False,False
0.0,-0.24903666976609723,3,0.1680051347570394,1.0,0.8616262482168331,-0.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.5288375080282592,True,False,False,False
1.0,1.4650233248964097,3,0.7539850439724147,0.0,-0.268188302425107,0.5,0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,-0.13847141939627486,False,False,True,False
0.05555555555555555,-0.028136694175120887,3,0.01762252391706957,0.0,-0.2624821683309558,1.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,-0.27767549180522844,True,False,False,False
1.0,-0.24107666037030676,20,-1.01949147226181,2.0,0.9072753209700428,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.8652632079735485,False,False,True,False
1.0555555555555556,1.2227908206368774,20,0.12943227835610885,1.0,0.6390870185449358,0.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.3607792763862128,False,False,True,False
0.4444444444444444,-0.23218164835112998,20,0.516315244897857,1.0,0.2967189728958631,1.0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.025433526011560674,False,True,False,False
0.1111111111111111,-0.3595753154547621,20,-0.1025778106136934,0.0,0.9358059914407989,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.6104759865838862,True,False,False,False
-0.2222222222222222,2.2225038738049063,20,-2.1762436695399963,2.0,-0.17118402282453637,-0.5,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.3921786912153001,True,False,False,False
-0.3888888888888889,-0.47124066187316377,20,-0.25513699306078946,2.0,0.8787446504992867,2.0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0405052451295226,True,False,False,False
0.2777777777777778,-0.4359891192060815,20,-0.616230800678689,1.0,0.9529243937232525,0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.5334760579461928,False,True,False,False
-0.6111111111111112,1.127291991141382,20,-0.45392227797111473,0.0,0.833095577746077,-0.5,0,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.497438093199172,False,False,False,False
0.8333333333333334,-0.29996557595578016,20,0.26560110114308655,0.0,0.9015691868758916,-0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.5727966887889815,False,False,True,False
-0.2222222222222222,-0.0008183403696053139,20,-1.007856865203216,2.0,0.9358059914407989,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,1.6104759865838862,True,False,False,False
-0.2777777777777778,1.0296868071706076,20,0.1978772439451865,0.0,0.5021398002853067,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.1332048811817597,True,False,False,False
0.7222222222222222,-0.5410786907969037,20,-0.01341319063260277,1.0,0.8388017118402282,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.5037179761649895,False,False,True,False
0.6666666666666666,-0.30413068699004225,20,0.31615102704165726,1.0,0.9015691868758916,-0.5,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.5727966887889815,False,True,False,False
-0.2222222222222222,0.4525521147991672,20,-0.5319521348267816,1.0,0.833095577746077,0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.46753728680510953,True,False,False,False
0.2777777777777778,-0.2580525099906083,20,-1.143507730502279,0.0,-0.17118402282453637,-0.5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,0.3921786912153001,False,True,False,False
-0.16666666666666666,-0.41188984843836757,20,-1.6383845277733597,4.0,0.833095577746077,1.5,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3333333333333335,0.12423701800708864,True,False,False,False
0.2222222222222222,-0.47004950048362276,20,-0.6736025675005044,1.0,0.9472182596291013,0.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.530336116463284,False,True,False,False
0.3888888888888889,-0.04498771759934038,20,-1.2399207721200998,0.0,0.7931526390870185,0.0,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7815314350959822,False,True,False,False
-0.3888888888888889,0.06692248782227612,20,-1.9273449076581226,0.0,0.7874465049928673,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.777344846452104,True,False,False,False
-0.16666666666666666,-0.16694013925424858,20,-2.368213906545328,0.0,-0.17118402282453637,0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,-0.08509241418682649,True,False,False,False
-0.16666666666666666,0.5235141359490031,20,-0.38767897582210914,0.0,0.5078459343794579,-0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.1394847641475772,True,False,False,False
0.05555555555555555,0.9544015728779087,20,0.6774570957681172,0.0,0.5078459343794579,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,1.1394847641475772,True,False,False,False
0.5555555555555556,-0.5588439291048933,20,-1.007856865203216,1.0,0.43937232524964337,-0.5,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0641261685577676,False,True,False,False
-0.2777777777777778,2.9661725557554353,20,0.36752322648881275,0.0,0.8673323823109843,0.5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.4863769357025619,True,False,False,False
-0.2777777777777778,-0.23909452988915236,1,0.6223428356058428,0.0,0.8388017118402282,-0.5,0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3333333333333333,1.5037179761649895,True,False,False,False
-0.05555555555555555,0.43126837402552226,1,1.2636824742649257,0.0,-0.268188302425107,-0.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3333333333333333,0.2854206807964033,True,False,False,False
-0.3333333333333333,0.7215372921294505,1,1.6694335430541276,0.0,0.4507845934379458,0.5,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.2571612074502248,True,False,False,False
-0.16666666666666666,-0.5588439291048933,1,0.2340636652594447,0.0,0.6904422253922967,-0.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3333333333333333,1.3404410190537357,True,False,False,False
0.6111111111111112,0.10587692260892143,1,0.2015523653916827,1.0,0.24536376604850213,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0028259473346178726,False,True,False,False
-0.2777777777777778,1.3666436749877058,2,-0.6736025675005044,0.0,0.7189728958630528,0.0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.7271057827255644,True,False,False,False
-0.16666666666666666,0.47123478604567176,2,0.44600065879243017,0.0,-0.2624821683309558,-0.5,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3333333333333333,0.2917005637622208,True,False,False,False
-0.16666666666666666,1.0794390270242287,2,-0.9406262950724082,2.0,0.8445078459343794,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,1.509997859130807,True,False,False,False
-0.16666666666666666,0.5906738112287808,20,-2.714102811306633,5.0,0.7988587731811697,1.0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,0.2464854064083352,True,False,False,False
0.4444444444444444,-0.36066596125489053,20,0.08119844554077049,0.0,0.8787446504992867,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6666666666666666,0.2816527510169129,False,True,False,False
-0.2222222222222222,1.7988890062810032,20,-0.9406262950724082,0.0,0.3594864479315264,1.5,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,-0.04950641071386089,True,False,False,False
-0.4444444444444444,1.679359916560489,20,-3.4439321900786006,5.0,0.7075606276747504,0.5,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,0.3984585741811175,False,False,False,False
-0.2777777777777778,-0.5511994098817214,20,0.516315244897857,0.0,0.9529243937232525,0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.5334760579461928,True,False,False,False
0.2777777777777778,0.4542620908790129,20,0.4105055709843678,1.0,0.8958630527817404,-0.5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.566516805823164,False,True,False,False
-0.16666666666666666,0.5643444265415262,20,-2.2119393328749903,6.0,0.5135520684736091,0.5,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,0.2917005637622208,True,False,False,False
-0.1111111111111111,-0.628475186540684,20,-3.3329958668181825,4.0,0.7988587731811697,3.0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,-0.11300300514601518,True,False,False,False
-0.4444444444444444,-0.48081091650028146,20,0.10156506168138246,0.0,0.7874465049928673,-0.5,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3333333333333333,1.4471990294726325,False,False,False,False
-0.16666666666666666,-0.2620804564857531,20,1.1267096107659482,1.0,0.8730385164051355,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.2791407978305859,True,False,False,False
-0.3888888888888889,0.6846405766115149,20,-0.4202797603476788,0.0,0.0,-0.5,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3333333333333333,0.5805751801898237,True,False,False,False
0.0,1.70755313045163,4,1.1714580400353196,4.0,2.0199714693295294,1.5,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.3333333333333335,0.5596422369704321,True,False,False,False
-0.3888888888888889,-0.14011711627478343,7,-1.2841057680604542,0.0,0.017118402282453638,0.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.212155379528533,True,False,False,False
0.2222222222222222,-0.3871302107656829,7,-0.5246146749907287,0.0,0.5763195435092725,0.5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.3262399200742168,False,True,False,False
-0.3333333333333333,2.30168555815632,7,-0.1734742819096407,0.0,0.07988587731811697,0.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.25820785461119433,True,False,False,False
1.0555555555555556,0.11486941018763801,9,-0.5847979821358305,2.0,0.05135520684736091,0.0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.23727491139180282,False,False,True,False
-0.8888888888888888,0.47572229783712894,10,-0.2722580406235498,0.0,-0.14835948644793154,-0.5,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,0.4172982230785699,False,False,False,False
0.3888888888888889,0.7420789412127645,10,0.4546905669247233,0.0,0.05135520684736091,1.0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,-0.08258046100049948,False,True,False,False
0.1111111111111111,1.4260156892783002,14,0.11359857809327917,0.0,0.07417974322396577,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.25402126596731606,True,False,False,False
-0.16666666666666666,1.3178358727479538,14,0.1372607250163767,0.0,0.06847360912981455,0.0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.2498346773234378,True,False,False,False
1.4444444444444444,-0.4760166572421962,14,-1.055187135596804,1.0,-0.4051355206847361,-0.5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.1347034896167844,False,False,False,True
0.2777777777777778,0.17108534252276436,16,0.3357104977035332,0.0,-0.3309557774607703,0.0,0,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.04322652774804343,False,True,False,False
0.4444444444444444,-0.5588439291048933,17,-0.4403360091388213,0.0,0.09700427960057062,0.0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.2707676205428292,False,True,False,False
0.5,-0.5588439291048933,17,-0.9298270083475492,0.0,0.2796005706134094,0.0,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.40473845714693496,False,True,False,False
1.0,-0.13646201960947085,17,-0.8672588276450398,0.0,0.1369472182596291,-0.5,0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.3333333333333333,0.7312923713694426,False,False,True,False
0.7777777777777778,-0.33154652209692914,17,-0.798672273778273,1.0,0.1312410841654779,0.5,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.08132448440733606,False,False,True,False
-0.3888888888888889,0.03629509969933954,17,-0.26081313201163664,5.0,0.07988587731811697,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666667,0.25820785461119433,True,False,False,False
